tx_id,date,store_id,product_id,quantity,gross_sales,discount,net_sales,customers
480,2024-01-24,5,202,21,1050.0,52.5,997.5,140
481,2024-01-25,1,101,54,162.0,0.0,162.0,105
482,2024-01-25,1,102,64,320.0,0.0,320.0,105
483,2024-01-25,1,201,15,375.0,0.0,375.0,105
484,2024-01-25,1,202,4,200.0,0.0,200.0,105
485,2024-01-25,2,101,62,186.0,3.72,182.28,82
486,2024-01-25,2,102,52,260.0,0.0,260.0,82
487,2024-01-25,2,201,6,150.0,3.0,147.0,82
488,2024-01-25,2,202,9,450.0,0.0,450.0,82
489,2024-01-25,3,101,78,234.0,0.0,234.0,125
490,2024-01-25,3,102,85,425.0,0.0,425.0,125
491,2024-01-25,3,201,14,350.0,0.0,350.0,125
492,2024-01-25,3,202,12,600.0,30.0,570.0,125
493,2024-01-25,4,101,40,120.0,0.0,120.0,83
494,2024-01-25,4,102,49,245.0,0.0,245.0,83
495,2024-01-25,4,201,9,225.0,0.0,225.0,83
496,2024-01-25,4,202,6,300.0,0.0,300.0,83
497,2024-01-25,5,101,88,264.0,13.2,250.8,124
498,2024-01-25,5,102,76,380.0,0.0,380.0,124
499,2024-01-25,5,201,12,300.0,0.0,300.0,124
500,2024-01-25,5,202,10,500.0,0.0,500.0,124
501,2024-01-26,1,101,53,159.0,0.0,159.0,101
502,2024-01-26,1,102,62,310.0,0.0,310.0,101
503,2024-01-26,1,201,4,100.0,0.0,100.0,101
504,2024-01-26,1,202,21,1050.0,21.0,1029.0,101
505,2024-01-26,2,101,37,111.0,0.0,111.0,73
506,2024-01-26,2,102,56,280.0,0.0,280.0,73
507,2024-01-26,2,201,10,250.0,5.0,245.0,73
508,2024-01-26,2,202,8,400.0,8.0,392.0,73
509,2024-01-26,3,101,95,285.0,14.25,270.75,120
510,2024-01-26,3,102,76,380.0,0.0,380.0,120
511,2024-01-26,3,201,18,450.0,0.0,450.0,120
512,2024-01-26,3,202,17,850.0,0.0,850.0,120
513,2024-01-26,4,101,56,168.0,0.0,168.0,74
514,2024-01-26,4,102,53,265.0,0.0,265.0,74
515,2024-01-26,4,201,9,225.0,11.25,213.75,74
516,2024-01-26,4,202,9,450.0,9.0,441.0,74
517,2024-01-26,5,101,102,306.0,0.0,306.0,138
518,2024-01-26,5,102,99,495.0,0.0,495.0,138
519,2024-01-26,5,201,21,525.0,26.25,498.75,138
520,2024-01-26,5,202,24,1200.0,0.0,1200.0,138
521,2024-01-27,1,101,38,114.0,5.7,108.3,87
522,2024-01-27,1,102,60,300.0,0.0,300.0,87
523,2024-01-27,1,201,17,425.0,8.5,416.5,87
524,2024-01-27,1,202,10,500.0,10.0,490.0,87
525,2024-01-27,2,101,61,183.0,3.66,179.34,109
526,2024-01-27,2,102,55,275.0,0.0,275.0,109
527,2024-01-27,2,201,12,300.0,0.0,300.0,109
528,2024-01-27,2,202,18,900.0,0.0,900.0,109
529,2024-01-27,3,101,105,315.0,6.3,308.7,174
530,2024-01-27,3,102,128,640.0,0.0,640.0,174
531,2024-01-27,3,201,28,700.0,0.0,700.0,174
532,2024-01-27,3,202,25,1250.0,0.0,1250.0,174
533,2024-01-27,4,101,70,210.0,0.0,210.0,119
534,2024-01-27,4,102,66,330.0,0.0,330.0,119
535,2024-01-27,4,201,14,350.0,0.0,350.0,119
536,2024-01-27,4,202,20,1000.0,0.0,1000.0,119
537,2024-01-27,5,101,99,297.0,5.94,291.06,144
538,2024-01-27,5,102,106,530.0,0.0,530.0,144
539,2024-01-27,5,201,22,550.0,0.0,550.0,144
540,2024-01-27,5,202,21,1050.0,0.0,1050.0,144
541,2024-01-28,1,101,68,204.0,0.0,204.0,130
542,2024-01-28,1,102,91,455.0,0.0,455.0,130
543,2024-01-28,1,201,19,475.0,0.0,475.0,130
544,2024-01-28,1,202,11,550.0,0.0,550.0,130
545,2024-01-28,2,101,61,183.0,0.0,183.0,112
546,2024-01-28,2,102,67,335.0,6.7,328.3,112
547,2024-01-28,2,201,16,400.0,0.0,400.0,112
548,2024-01-28,2,202,16,800.0,0.0,800.0,112
549,2024-01-28,3,101,79,237.0,0.0,237.0,116
550,2024-01-28,3,102,76,380.0,0.0,380.0,116
551,2024-01-28,3,201,13,325.0,0.0,325.0,116
552,2024-01-28,3,202,15,750.0,0.0,750.0,116
553,2024-01-28,4,101,86,258.0,0.0,258.0,128
554,2024-01-28,4,102,101,505.0,0.0,505.0,128
555,2024-01-28,4,201,16,400.0,0.0,400.0,128
556,2024-01-28,4,202,13,650.0,13.0,637.0,128
557,2024-01-28,5,101,105,315.0,0.0,315.0,142
558,2024-01-28,5,102,83,415.0,0.0,415.0,142
559,2024-01-28,5,201,18,450.0,22.5,427.5,142
560,2024-01-28,5,202,20,1000.0,20.0,980.0,142
561,2024-01-29,1,101,47,141.0,0.0,141.0,89
562,2024-01-29,1,102,62,310.0,0.0,310.0,89
563,2024-01-29,1,201,14,350.0,0.0,350.0,89
564,2024-01-29,1,202,16,800.0,0.0,800.0,89
565,2024-01-29,2,101,56,168.0,3.36,164.64,88
566,2024-01-29,2,102,53,265.0,0.0,265.0,88
567,2024-01-29,2,201,10,250.0,12.5,237.5,88
568,2024-01-29,2,202,8,400.0,0.0,400.0,88
569,2024-01-29,3,101,79,237.0,0.0,237.0,125
570,2024-01-29,3,102,111,555.0,11.1,543.9,125
571,2024-01-29,3,201,19,475.0,0.0,475.0,125
572,2024-01-29,3,202,15,750.0,0.0,750.0,125
573,2024-01-29,4,101,37,111.0,0.0,111.0,65
574,2024-01-29,4,102,45,225.0,0.0,225.0,65
575,2024-01-29,4,201,8,200.0,10.0,190.0,65
576,2024-01-29,4,202,6,300.0,0.0,300.0,65
577,2024-01-29,5,101,97,291.0,0.0,291.0,128
578,2024-01-29,5,102,85,425.0,0.0,425.0,128
579,2024-01-29,5,201,16,400.0,0.0,400.0,128
580,2024-01-29,5,202,22,1100.0,0.0,1100.0,128
581,2024-01-30,1,101,47,141.0,0.0,141.0,89
582,2024-01-30,1,102,55,275.0,0.0,275.0,89
583,2024-01-30,1,201,10,250.0,12.5,237.5,89
584,2024-01-30,1,202,13,650.0,0.0,650.0,89
585,2024-01-30,2,101,38,114.0,0.0,114.0,55
586,2024-01-30,2,102,31,155.0,3.1,151.9,55
587,2024-01-30,2,201,5,125.0,0.0,125.0,55
588,2024-01-30,2,202,4,200.0,10.0,190.0,55
589,2024-01-30,3,101,125,375.0,0.0,375.0,152
590,2024-01-30,3,102,112,560.0,0.0,560.0,152
591,2024-01-30,3,201,20,500.0,0.0,500.0,152
592,2024-01-30,3,202,18,900.0,0.0,900.0,152
593,2024-01-30,4,101,76,228.0,4.56,223.44,119
594,2024-01-30,4,102,80,400.0,0.0,400.0,119
595,2024-01-30,4,201,9,225.0,4.5,220.5,119
596,2024-01-30,4,202,15,750.0,0.0,750.0,119
597,2024-01-30,5,101,98,294.0,5.88,288.12,139
598,2024-01-30,5,102,104,520.0,26.0,494.0,139
599,2024-01-30,5,201,18,450.0,0.0,450.0,139
600,2024-01-30,5,202,17,850.0,0.0,850.0,139
601,2024-01-31,1,101,48,144.0,0.0,144.0,73
602,2024-01-31,1,102,42,210.0,0.0,210.0,73
603,2024-01-31,1,201,15,375.0,7.5,367.5,73
604,2024-01-31,1,202,11,550.0,0.0,550.0,73
605,2024-01-31,2,101,58,174.0,0.0,174.0,94
606,2024-01-31,2,102,61,305.0,6.1,298.9,94
607,2024-01-31,2,201,6,150.0,3.0,147.0,94
608,2024-01-31,2,202,10,500.0,0.0,500.0,94
609,2024-01-31,3,101,89,267.0,0.0,267.0,135
610,2024-01-31,3,102,103,515.0,0.0,515.0,135
611,2024-01-31,3,201,24,600.0,0.0,600.0,135
612,2024-01-31,3,202,24,1200.0,0.0,1200.0,135
613,2024-01-31,4,101,40,120.0,2.4,117.6,61
614,2024-01-31,4,102,43,215.0,0.0,215.0,61
615,2024-01-31,4,201,8,200.0,4.0,196.0,61
616,2024-01-31,4,202,13,650.0,13.0,637.0,61
617,2024-01-31,5,101,105,315.0,0.0,315.0,151
618,2024-01-31,5,102,120,600.0,0.0,600.0,151
619,2024-01-31,5,201,28,700.0,0.0,700.0,151
620,2024-01-31,5,202,20,1000.0,50.0,950.0,151
621,2024-02-01,1,101,41,123.0,6.15,116.85,81
622,2024-02-01,1,102,50,250.0,0.0,250.0,81
623,2024-02-01,1,201,8,200.0,0.0,200.0,81
624,2024-02-01,1,202,11,550.0,0.0,550.0,81
625,2024-02-01,2,101,53,159.0,0.0,159.0,89
626,2024-02-01,2,102,52,260.0,13.0,247.0,89
627,2024-02-01,2,201,18,450.0,9.0,441.0,89
628,2024-02-01,2,202,12,600.0,0.0,600.0,89
629,2024-02-01,3,101,71,213.0,0.0,213.0,99
630,2024-02-01,3,102,68,340.0,0.0,340.0,99
631,2024-02-01,3,201,16,400.0,0.0,400.0,99
632,2024-02-01,3,202,12,600.0,0.0,600.0,99
633,2024-02-01,4,101,43,129.0,0.0,129.0,104
634,2024-02-01,4,102,73,365.0,7.3,357.7,104
635,2024-02-01,4,201,14,350.0,0.0,350.0,104
636,2024-02-01,4,202,14,700.0,0.0,700.0,104
637,2024-02-01,5,101,96,288.0,0.0,288.0,131
638,2024-02-01,5,102,94,470.0,0.0,470.0,131
639,2024-02-01,5,201,21,525.0,0.0,525.0,131
640,2024-02-01,5,202,19,950.0,47.5,902.5,131
641,2024-02-02,1,101,76,228.0,0.0,228.0,110
642,2024-02-02,1,102,80,400.0,0.0,400.0,110
643,2024-02-02,1,201,10,250.0,0.0,250.0,110
644,2024-02-02,1,202,9,450.0,0.0,450.0,110
645,2024-02-02,2,101,53,159.0,0.0,159.0,99
646,2024-02-02,2,102,53,265.0,0.0,265.0,99
647,2024-02-02,2,201,23,575.0,0.0,575.0,99
648,2024-02-02,2,202,9,450.0,0.0,450.0,99
649,2024-02-02,3,101,106,318.0,0.0,318.0,139
650,2024-02-02,3,102,86,430.0,0.0,430.0,139
651,2024-02-02,3,201,21,525.0,0.0,525.0,139
652,2024-02-02,3,202,17,850.0,0.0,850.0,139
653,2024-02-02,4,101,38,114.0,0.0,114.0,68
654,2024-02-02,4,102,37,185.0,0.0,185.0,68
655,2024-02-02,4,201,7,175.0,0.0,175.0,68
656,2024-02-02,4,202,7,350.0,0.0,350.0,68
657,2024-02-02,5,101,100,300.0,0.0,300.0,148
658,2024-02-02,5,102,89,445.0,0.0,445.0,148
659,2024-02-02,5,201,31,775.0,15.5,759.5,148
660,2024-02-02,5,202,13,650.0,0.0,650.0,148
661,2024-02-03,1,101,67,201.0,0.0,201.0,114
662,2024-02-03,1,102,67,335.0,6.7,328.3,114
663,2024-02-03,1,201,13,325.0,0.0,325.0,114
664,2024-02-03,1,202,17,850.0,0.0,850.0,114
665,2024-02-03,2,101,73,219.0,0.0,219.0,124
666,2024-02-03,2,102,72,360.0,0.0,360.0,124
667,2024-02-03,2,201,21,525.0,0.0,525.0,124
668,2024-02-03,2,202,18,900.0,18.0,882.0,124
669,2024-02-03,3,101,131,393.0,19.65,373.35,197
670,2024-02-03,3,102,136,680.0,0.0,680.0,197
671,2024-02-03,3,201,22,550.0,11.0,539.0,197
672,2024-02-03,3,202,19,950.0,19.0,931.0,197
673,2024-02-03,4,101,71,213.0,0.0,213.0,94
674,2024-02-03,4,102,60,300.0,0.0,300.0,94
675,2024-02-03,4,201,12,300.0,0.0,300.0,94
676,2024-02-03,4,202,9,450.0,0.0,450.0,94
677,2024-02-03,5,101,81,243.0,0.0,243.0,110
678,2024-02-03,5,102,68,340.0,0.0,340.0,110
679,2024-02-03,5,201,20,500.0,0.0,500.0,110
680,2024-02-03,5,202,15,750.0,37.5,712.5,110
681,2024-02-04,1,101,60,180.0,0.0,180.0,119
682,2024-02-04,1,102,58,290.0,5.8,284.2,119
683,2024-02-04,1,201,22,550.0,0.0,550.0,119
684,2024-02-04,1,202,11,550.0,0.0,550.0,119
685,2024-02-04,2,101,77,231.0,0.0,231.0,123
686,2024-02-04,2,102,82,410.0,0.0,410.0,123
687,2024-02-04,2,201,13,325.0,0.0,325.0,123
688,2024-02-04,2,202,11,550.0,0.0,550.0,123
689,2024-02-04,3,101,92,276.0,0.0,276.0,129
690,2024-02-04,3,102,96,480.0,0.0,480.0,129
691,2024-02-04,3,201,17,425.0,0.0,425.0,129
692,2024-02-04,3,202,23,1150.0,0.0,1150.0,129
693,2024-02-04,4,101,75,225.0,11.25,213.75,130
694,2024-02-04,4,102,56,280.0,0.0,280.0,130
695,2024-02-04,4,201,17,425.0,0.0,425.0,130
696,2024-02-04,4,202,21,1050.0,21.0,1029.0,130
697,2024-02-04,5,101,119,357.0,0.0,357.0,162
698,2024-02-04,5,102,102,510.0,0.0,510.0,162
699,2024-02-04,5,201,20,500.0,0.0,500.0,162
700,2024-02-04,5,202,25,1250.0,0.0,1250.0,162
701,2024-02-05,1,101,58,174.0,3.48,170.52,96
702,2024-02-05,1,102,66,330.0,6.6,323.4,96
703,2024-02-05,1,201,8,200.0,4.0,196.0,96
704,2024-02-05,1,202,10,500.0,10.0,490.0,96
705,2024-02-05,2,101,66,198.0,9.9,188.1,96
706,2024-02-05,2,102,62,310.0,15.5,294.5,96
707,2024-02-05,2,201,12,300.0,0.0,300.0,96
708,2024-02-05,2,202,8,400.0,0.0,400.0,96
709,2024-02-05,3,101,81,243.0,0.0,243.0,133
710,2024-02-05,3,102,106,530.0,0.0,530.0,133
711,2024-02-05,3,201,20,500.0,0.0,500.0,133
712,2024-02-05,3,202,15,750.0,0.0,750.0,133
713,2024-02-05,4,101,50,150.0,0.0,150.0,82
714,2024-02-05,4,102,47,235.0,0.0,235.0,82
715,2024-02-05,4,201,8,200.0,0.0,200.0,82
716,2024-02-05,4,202,14,700.0,0.0,700.0,82
717,2024-02-05,5,101,96,288.0,5.76,282.24,146
718,2024-02-05,5,102,82,410.0,0.0,410.0,146
719,2024-02-05,5,201,20,500.0,10.0,490.0,146
720,2024-02-05,5,202,24,1200.0,24.0,1176.0,146
721,2024-02-06,1,101,71,213.0,0.0,213.0,110
722,2024-02-06,1,102,74,370.0,7.4,362.6,110
723,2024-02-06,1,201,14,350.0,0.0,350.0,110
724,2024-02-06,1,202,16,800.0,0.0,800.0,110
725,2024-02-06,2,101,57,171.0,0.0,171.0,102
726,2024-02-06,2,102,63,315.0,0.0,315.0,102
727,2024-02-06,2,201,15,375.0,7.5,367.5,102
728,2024-02-06,2,202,10,500.0,0.0,500.0,102
729,2024-02-06,3,101,111,333.0,16.65,316.35,151
730,2024-02-06,3,102,107,535.0,0.0,535.0,151
731,2024-02-06,3,201,24,600.0,30.0,570.0,151
732,2024-02-06,3,202,23,1150.0,0.0,1150.0,151
733,2024-02-06,4,101,52,156.0,7.8,148.2,82
734,2024-02-06,4,102,48,240.0,0.0,240.0,82
735,2024-02-06,4,201,11,275.0,0.0,275.0,82
736,2024-02-06,4,202,15,750.0,0.0,750.0,82
737,2024-02-06,5,101,103,309.0,0.0,309.0,149
738,2024-02-06,5,102,88,440.0,0.0,440.0,149
739,2024-02-06,5,201,23,575.0,0.0,575.0,149
740,2024-02-06,5,202,23,1150.0,57.5,1092.5,149
741,2024-02-07,1,101,63,189.0,0.0,189.0,102
742,2024-02-07,1,102,60,300.0,6.0,294.0,102
743,2024-02-07,1,201,7,175.0,0.0,175.0,102
744,2024-02-07,1,202,12,600.0,0.0,600.0,102
745,2024-02-07,2,101,49,147.0,0.0,147.0,75
746,2024-02-07,2,102,42,210.0,10.5,199.5,75
747,2024-02-07,2,201,2,50.0,0.0,50.0,75
748,2024-02-07,2,202,7,350.0,0.0,350.0,75
749,2024-02-07,3,101,103,309.0,0.0,309.0,163
750,2024-02-07,3,102,122,610.0,0.0,610.0,163
751,2024-02-07,3,201,22,550.0,11.0,539.0,163
752,2024-02-07,3,202,15,750.0,0.0,750.0,163
753,2024-02-07,4,101,51,153.0,3.06,149.94,105
754,2024-02-07,4,102,97,485.0,9.7,475.3,105
755,2024-02-07,4,201,11,275.0,0.0,275.0,105
756,2024-02-07,4,202,16,800.0,40.0,760.0,105
757,2024-02-07,5,101,83,249.0,0.0,249.0,125
758,2024-02-07,5,102,74,370.0,0.0,370.0,125
759,2024-02-07,5,201,24,600.0,0.0,600.0,125
760,2024-02-07,5,202,25,1250.0,0.0,1250.0,125
761,2024-02-08,1,101,44,132.0,0.0,132.0,73
762,2024-02-08,1,102,33,165.0,3.3,161.7,73
763,2024-02-08,1,201,11,275.0,0.0,275.0,73
764,2024-02-08,1,202,8,400.0,0.0,400.0,73
765,2024-02-08,2,101,63,189.0,0.0,189.0,100
766,2024-02-08,2,102,56,280.0,0.0,280.0,100
767,2024-02-08,2,201,8,200.0,0.0,200.0,100
768,2024-02-08,2,202,11,550.0,0.0,550.0,100
769,2024-02-08,3,101,62,186.0,0.0,186.0,88
770,2024-02-08,3,102,50,250.0,5.0,245.0,88
771,2024-02-08,3,201,9,225.0,0.0,225.0,88
772,2024-02-08,3,202,18,900.0,0.0,900.0,88
773,2024-02-08,4,101,38,114.0,0.0,114.0,74
774,2024-02-08,4,102,44,220.0,0.0,220.0,74
775,2024-02-08,4,201,11,275.0,0.0,275.0,74
776,2024-02-08,4,202,10,500.0,0.0,500.0,74
777,2024-02-08,5,101,96,288.0,0.0,288.0,123
778,2024-02-08,5,102,73,365.0,18.25,346.75,123
779,2024-02-08,5,201,21,525.0,0.0,525.0,123
780,2024-02-08,5,202,13,650.0,0.0,650.0,123
781,2024-02-09,1,101,51,153.0,0.0,153.0,99
782,2024-02-09,1,102,66,330.0,0.0,330.0,99
783,2024-02-09,1,201,10,250.0,5.0,245.0,99
784,2024-02-09,1,202,12,600.0,0.0,600.0,99
785,2024-02-09,2,101,78,234.0,0.0,234.0,113
786,2024-02-09,2,102,71,355.0,0.0,355.0,113
787,2024-02-09,2,201,12,300.0,0.0,300.0,113
788,2024-02-09,2,202,16,800.0,16.0,784.0,113
789,2024-02-09,3,101,78,234.0,4.68,229.32,107
790,2024-02-09,3,102,63,315.0,0.0,315.0,107
791,2024-02-09,3,201,16,400.0,0.0,400.0,107
792,2024-02-09,3,202,6,300.0,15.0,285.0,107
793,2024-02-09,4,101,65,195.0,0.0,195.0,107
794,2024-02-09,4,102,64,320.0,0.0,320.0,107
795,2024-02-09,4,201,17,425.0,21.25,403.75,107
796,2024-02-09,4,202,14,700.0,14.0,686.0,107
797,2024-02-09,5,101,79,237.0,0.0,237.0,125
798,2024-02-09,5,102,86,430.0,8.6,421.4,125
799,2024-02-09,5,201,22,550.0,27.5,522.5,125
800,2024-02-09,5,202,9,450.0,9.0,441.0,125
801,2024-02-10,1,101,46,138.0,0.0,138.0,99
802,2024-02-10,1,102,58,290.0,0.0,290.0,99
803,2024-02-10,1,201,10,250.0,12.5,237.5,99
804,2024-02-10,1,202,10,500.0,0.0,500.0,99
805,2024-02-10,2,101,65,195.0,0.0,195.0,100
806,2024-02-10,2,102,73,365.0,7.3,357.7,100
807,2024-02-10,2,201,19,475.0,9.5,465.5,100
808,2024-02-10,2,202,15,750.0,15.0,735.0,100
809,2024-02-10,3,101,71,213.0,4.26,208.74,113
810,2024-02-10,3,102,77,385.0,0.0,385.0,113
811,2024-02-10,3,201,19,475.0,0.0,475.0,113
812,2024-02-10,3,202,18,900.0,18.0,882.0,113
813,2024-02-10,4,101,69,207.0,0.0,207.0,91
814,2024-02-10,4,102,57,285.0,14.25,270.75,91
815,2024-02-10,4,201,7,175.0,0.0,175.0,91
816,2024-02-10,4,202,9,450.0,0.0,450.0,91
817,2024-02-10,5,101,114,342.0,6.84,335.16,168
818,2024-02-10,5,102,135,675.0,0.0,675.0,168
819,2024-02-10,5,201,29,725.0,0.0,725.0,168
820,2024-02-10,5,202,18,900.0,45.0,855.0,168
821,2024-02-11,1,101,61,183.0,0.0,183.0,117
822,2024-02-11,1,102,72,360.0,0.0,360.0,117
823,2024-02-11,1,201,13,325.0,0.0,325.0,117
824,2024-02-11,1,202,14,700.0,0.0,700.0,117
825,2024-02-11,2,101,59,177.0,8.85,168.15,118
826,2024-02-11,2,102,70,350.0,0.0,350.0,118
827,2024-02-11,2,201,18,450.0,0.0,450.0,118
828,2024-02-11,2,202,20,1000.0,0.0,1000.0,118
829,2024-02-11,3,101,133,399.0,0.0,399.0,182
830,2024-02-11,3,102,113,565.0,0.0,565.0,182
831,2024-02-11,3,201,21,525.0,0.0,525.0,182
832,2024-02-11,3,202,26,1300.0,0.0,1300.0,182
833,2024-02-11,4,101,68,204.0,0.0,204.0,105
834,2024-02-11,4,102,65,325.0,16.25,308.75,105
835,2024-02-11,4,201,22,550.0,0.0,550.0,105
836,2024-02-11,4,202,13,650.0,0.0,650.0,105
837,2024-02-11,5,101,99,297.0,5.94,291.06,168
838,2024-02-11,5,102,125,625.0,31.25,593.75,168
839,2024-02-11,5,201,17,425.0,0.0,425.0,168
840,2024-02-11,5,202,22,1100.0,0.0,1100.0,168
841,2024-02-12,1,101,42,126.0,2.52,123.48,79
842,2024-02-12,1,102,45,225.0,0.0,225.0,79
843,2024-02-12,1,201,11,275.0,0.0,275.0,79
844,2024-02-12,1,202,8,400.0,0.0,400.0,79
845,2024-02-12,2,101,62,186.0,9.3,176.7,96
846,2024-02-12,2,102,64,320.0,0.0,320.0,96
847,2024-02-12,2,201,5,125.0,0.0,125.0,96
848,2024-02-12,2,202,22,1100.0,22.0,1078.0,96
849,2024-02-12,3,101,89,267.0,0.0,267.0,141
850,2024-02-12,3,102,85,425.0,0.0,425.0,141
851,2024-02-12,3,201,15,375.0,18.75,356.25,141
852,2024-02-12,3,202,17,850.0,0.0,850.0,141
853,2024-02-12,4,101,59,177.0,0.0,177.0,110
854,2024-02-12,4,102,63,315.0,0.0,315.0,110
855,2024-02-12,4,201,11,275.0,0.0,275.0,110
856,2024-02-12,4,202,17,850.0,0.0,850.0,110
857,2024-02-12,5,101,59,177.0,0.0,177.0,99
858,2024-02-12,5,102,69,345.0,0.0,345.0,99
859,2024-02-12,5,201,14,350.0,0.0,350.0,99
860,2024-02-12,5,202,16,800.0,0.0,800.0,99
861,2024-02-13,1,101,60,180.0,0.0,180.0,82
862,2024-02-13,1,102,43,215.0,4.3,210.7,82
863,2024-02-13,1,201,9,225.0,0.0,225.0,82
864,2024-02-13,1,202,12,600.0,0.0,600.0,82
865,2024-02-13,2,101,59,177.0,8.85,168.15,93
866,2024-02-13,2,102,51,255.0,5.1,249.9,93
867,2024-02-13,2,201,13,325.0,0.0,325.0,93
868,2024-02-13,2,202,9,450.0,0.0,450.0,93
869,2024-02-13,3,101,87,261.0,0.0,261.0,128
870,2024-02-13,3,102,76,380.0,0.0,380.0,128
871,2024-02-13,3,201,13,325.0,16.25,308.75,128
872,2024-02-13,3,202,16,800.0,0.0,800.0,128
873,2024-02-13,4,101,48,144.0,0.0,144.0,71
874,2024-02-13,4,102,36,180.0,3.6,176.4,71
875,2024-02-13,4,201,8,200.0,4.0,196.0,71
876,2024-02-13,4,202,8,400.0,0.0,400.0,71
877,2024-02-13,5,101,79,237.0,4.74,232.26,116
878,2024-02-13,5,102,74,370.0,0.0,370.0,116
879,2024-02-13,5,201,17,425.0,8.5,416.5,116
880,2024-02-13,5,202,21,1050.0,52.5,997.5,116
881,2024-02-14,1,101,61,183.0,0.0,183.0,113
882,2024-02-14,1,102,64,320.0,0.0,320.0,113
883,2024-02-14,1,201,15,375.0,0.0,375.0,113
884,2024-02-14,1,202,16,800.0,0.0,800.0,113
885,2024-02-14,2,101,60,180.0,0.0,180.0,99
886,2024-02-14,2,102,51,255.0,5.1,249.9,99
887,2024-02-14,2,201,8,200.0,0.0,200.0,99
888,2024-02-14,2,202,13,650.0,0.0,650.0,99
889,2024-02-14,3,101,82,246.0,4.92,241.08,121
890,2024-02-14,3,102,78,390.0,0.0,390.0,121
891,2024-02-14,3,201,12,300.0,0.0,300.0,121
892,2024-02-14,3,202,16,800.0,0.0,800.0,121
893,2024-02-14,4,101,72,216.0,0.0,216.0,117
894,2024-02-14,4,102,60,300.0,0.0,300.0,117
895,2024-02-14,4,201,14,350.0,0.0,350.0,117
896,2024-02-14,4,202,6,300.0,0.0,300.0,117
897,2024-02-14,5,101,99,297.0,0.0,297.0,150
898,2024-02-14,5,102,85,425.0,8.5,416.5,150
899,2024-02-14,5,201,21,525.0,0.0,525.0,150
900,2024-02-14,5,202,11,550.0,11.0,539.0,150
901,2024-02-15,1,101,61,183.0,3.66,179.34,110
902,2024-02-15,1,102,70,350.0,17.5,332.5,110
903,2024-02-15,1,201,10,250.0,0.0,250.0,110
904,2024-02-15,1,202,20,1000.0,50.0,950.0,110
905,2024-02-15,2,101,56,168.0,0.0,168.0,111
906,2024-02-15,2,102,57,285.0,5.7,279.3,111
907,2024-02-15,2,201,9,225.0,0.0,225.0,111
908,2024-02-15,2,202,18,900.0,0.0,900.0,111
909,2024-02-15,3,101,73,219.0,0.0,219.0,118
910,2024-02-15,3,102,77,385.0,0.0,385.0,118
911,2024-02-15,3,201,6,150.0,0.0,150.0,118
912,2024-02-15,3,202,12,600.0,0.0,600.0,118
913,2024-02-15,4,101,47,141.0,0.0,141.0,99
914,2024-02-15,4,102,55,275.0,0.0,275.0,99
915,2024-02-15,4,201,11,275.0,5.5,269.5,99
916,2024-02-15,4,202,10,500.0,25.0,475.0,99
917,2024-02-15,5,101,99,297.0,0.0,297.0,132
918,2024-02-15,5,102,95,475.0,0.0,475.0,132
919,2024-02-15,5,201,14,350.0,0.0,350.0,132
920,2024-02-15,5,202,10,500.0,0.0,500.0,132
921,2024-02-16,1,101,66,198.0,0.0,198.0,104
922,2024-02-16,1,102,54,270.0,13.5,256.5,104
923,2024-02-16,1,201,11,275.0,0.0,275.0,104
924,2024-02-16,1,202,15,750.0,0.0,750.0,104
925,2024-02-16,2,101,61,183.0,0.0,183.0,93
926,2024-02-16,2,102,55,275.0,5.5,269.5,93
927,2024-02-16,2,201,10,250.0,0.0,250.0,93
928,2024-02-16,2,202,11,550.0,0.0,550.0,93
929,2024-02-16,3,101,68,204.0,0.0,204.0,91
930,2024-02-16,3,102,66,330.0,16.5,313.5,91
931,2024-02-16,3,201,11,275.0,0.0,275.0,91
932,2024-02-16,3,202,11,550.0,27.5,522.5,91
933,2024-02-16,4,101,74,222.0,0.0,222.0,106
934,2024-02-16,4,102,60,300.0,0.0,300.0,106
935,2024-02-16,4,201,8,200.0,10.0,190.0,106
936,2024-02-16,4,202,16,800.0,0.0,800.0,106
937,2024-02-16,5,101,83,249.0,12.45,236.55,120
938,2024-02-16,5,102,83,415.0,8.3,406.7,120
939,2024-02-16,5,201,13,325.0,16.25,308.75,120
940,2024-02-16,5,202,22,1100.0,0.0,1100.0,120
941,2024-02-17,1,101,86,258.0,5.16,252.84,124
942,2024-02-17,1,102,70,350.0,0.0,350.0,124
943,2024-02-17,1,201,14,350.0,17.5,332.5,124
944,2024-02-17,1,202,13,650.0,13.0,637.0,124
945,2024-02-17,2,101,84,252.0,5.04,246.96,129
946,2024-02-17,2,102,76,380.0,0.0,380.0,129
947,2024-02-17,2,201,10,250.0,0.0,250.0,129
948,2024-02-17,2,202,16,800.0,0.0,800.0,129
949,2024-02-17,3,101,115,345.0,6.9,338.1,178
950,2024-02-17,3,102,127,635.0,31.75,603.25,178
951,2024-02-17,3,201,23,575.0,0.0,575.0,178
952,2024-02-17,3,202,24,1200.0,24.0,1176.0,178
953,2024-02-17,4,101,85,255.0,0.0,255.0,126
954,2024-02-17,4,102,84,420.0,8.4,411.6,126
955,2024-02-17,4,201,9,225.0,11.25,213.75,126
956,2024-02-17,4,202,20,1000.0,0.0,1000.0,126
957,2024-02-17,5,101,112,336.0,0.0,336.0,159
958,2024-02-17,5,102,122,610.0,0.0,610.0,159
